source_id,office_name,root_domain,website,gemeente,province,source_origin,aanbod_url,aanbod_url_quality,confidence_score,needs_review,review_reason,legal_status,last_seen_at,last_audited_at,is_active
"vantuijl-makelaardij.nl__nuenen,-gerwen-en-nederwetten",Van Tuijl makelaardij,vantuijl-makelaardij.nl,https://www.vantuijl-makelaardij.nl,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,seed,https://vantuijl-makelaardij.nl/woning-kopen,suspect,30,true,suspect koopaanbod_url: missing listing signal; missing listing signal,needs_manual_review,20260613T183456Z,,false
"vollenbroekbv.com__nuenen,-gerwen-en-nederwetten",Vollenbroek B.V.,vollenbroekbv.com,http://www.vollenbroekbv.com,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,seed,,missing,20,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
gastmakelaardij.nl__oirschot,Gast Makelaardij o.g. en Assurantien,gastmakelaardij.nl,http://www.gastmakelaardij.nl,Oirschot,Noord-Brabant,seed,https://www.gastmakelaardij.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
gijsclaassen.nl__oirschot,Gijs Claassen Vastgoed advies,gijsclaassen.nl,https://www.gijsclaassen.nl,Oirschot,Noord-Brabant,seed,https://www.gijsclaassen.nl,suspect,30,true,suspect koopaanbod_url: missing listing signal; missing listing signal,needs_manual_review,20260613T183456Z,,false
huismarct.nl__oirschot,HuisMarct Makelaars,huismarct.nl,https://www.huismarct.nl,Oirschot,Noord-Brabant,seed,https://www.huismarct.nl/aanbod/twee-onder-een-kapwoning-lubberstraat-0ong-oirschot-2,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
lelieveldmakelaardij.nl__oirschot,Lelieveld Makelaardij Oirschot,lelieveldmakelaardij.nl,http://www.lelieveldmakelaardij.nl,Oirschot,Noord-Brabant,seed,https://www.lelieveldmakelaardij.nl/aanbod/twee-onder-een-kapwoning-van-de-pollstraat-3-vught,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
funda.nl__oirschot,Quinten Vastgoed,funda.nl,https://www.funda.nl/makelaar/14351-jeroen-quinten-taxatie-en-aankoopbegeleiding,Oirschot,Noord-Brabant,seed,https://www.funda.nl/makelaarsmatch,suspect,30,true,suspect koopaanbod_url: missing listing signal; missing listing signal,needs_manual_review,20260613T183456Z,,false
vandemeerendonkmakelaars.nl__oirschot,Van de Meerendonk Makelaars- & Hypotheekkantoor BV,vandemeerendonkmakelaars.nl,http://www.vandemeerendonkmakelaars.nl,Oirschot,Noord-Brabant,seed,http://www.vandemeerendonkmakelaars.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
appeldoornvanerven.nl__oisterwijk,Appeldoorn van Erven Makelaars,appeldoornvanerven.nl,http://www.appeldoornvanerven.nl,Oisterwijk,Noord-Brabant,seed,http://www.appeldoornvanerven.nl/aanbod/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
brandsbedrijfsmakelaardij.nl__oisterwijk,Brands Bedrijfsmakelaardij,brandsbedrijfsmakelaardij.nl,https://www.brandsbedrijfsmakelaardij.nl,Oisterwijk,Noord-Brabant,seed,https://www.brandsbedrijfsmakelaardij.nl/aanbod/bedrijfsaanbod/boxtel/koop/bedrijf-875526-Stationsstraat-14,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
elzenwinkelman.nl__oisterwijk,Elzen Winkelman Makelaars,elzenwinkelman.nl,https://www.elzenwinkelman.nl,Oisterwijk,Noord-Brabant,seed,https://www.elzenwinkelman.nl/aanbod/woningaanbod/bestaande-bouw,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
fijnemakelaar.nl__oisterwijk,Fijne Makelaar,fijnemakelaar.nl,http://www.fijnemakelaar.nl,Oisterwijk,Noord-Brabant,seed,http://www.fijnemakelaar.nl/woningen,valid,75,false,url contains listing signal 'woningen',allowed_official_source,20260613T183456Z,,true
finesse-makelaardij.nl__oisterwijk,Finesse Makelaardij,finesse-makelaardij.nl,http://www.finesse-makelaardij.nl,Oisterwijk,Noord-Brabant,seed,http://www.finesse-makelaardij.nl/aanbod/woningaanbod/goirle/koop/huis-10056470-De-Vloed-20,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
gerritsemakelaardij.nl__oisterwijk,Gerritse Makelaardij,gerritsemakelaardij.nl,https://www.gerritsemakelaardij.nl,Oisterwijk,Noord-Brabant,seed,https://www.gerritsemakelaardij.nl/verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
gijsclaassen.nl__oisterwijk,Gijs Claassen Vastgoed advies,gijsclaassen.nl,https://www.gijsclaassen.nl,Oisterwijk,Noord-Brabant,seed,https://www.gijsclaassen.nl,suspect,30,true,suspect koopaanbod_url: missing listing signal; missing listing signal,needs_manual_review,20260613T183456Z,,false
kroonhuis.nl__oisterwijk,Kroon Makelaardij,kroonhuis.nl,http://www.kroonhuis.nl,Oisterwijk,Noord-Brabant,seed,https://kroonhuis.nl/te-koop-moergestel,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
lelieveldmakelaardij.com__oisterwijk,Lelieveld makelaardij,lelieveldmakelaardij.com,http://www.lelieveldmakelaardij.com,Oisterwijk,Noord-Brabant,seed,https://www.lelieveldmakelaardij.nl/aanbod/twee-onder-een-kapwoning-van-de-pollstraat-3-vught,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
panis.nl__oisterwijk,Marcel Panis Makelaardij,panis.nl,http://www.panis.nl,Oisterwijk,Noord-Brabant,seed,http://www.panis.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
biemansmakelaardij.nl__oosterhout,Biemans B.V.,biemansmakelaardij.nl,http://www.biemansmakelaardij.nl,Oosterhout,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
biemansmade.nl__oosterhout,"Biemans Made, Makelaardij o.z. en Hypotheken",biemansmade.nl,http://www.biemansmade.nl,Oosterhout,Noord-Brabant,seed,http://www.biemansmade.nl/nl/diensten/verkoop,suspect,25,true,suspect koopaanbod_url: contains excluded token 'diensten'; contains excluded token 'diensten',needs_manual_review,20260613T183456Z,,false
bogaersmakelaardij.nl__oosterhout,Bogaers Makelaardij,bogaersmakelaardij.nl,http://www.bogaersmakelaardij.nl,Oosterhout,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
dezeeuwmakelaars.nl__oosterhout,De Zeeuw Makelaars,dezeeuwmakelaars.nl,https://www.dezeeuwmakelaars.nl,Oosterhout,Noord-Brabant,seed,https://www.dezeeuwmakelaars.nl/aanbod/vrijstaande-woning-bizethof-6-raamsdonksveer,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
eraoosterhout.nl__oosterhout,ERA makelaars Oosterhout,eraoosterhout.nl,http://www.eraoosterhout.nl,Oosterhout,Noord-Brabant,seed,http://www.eraoosterhout.nl/makelaar/oosterhout-nb/ijsvogelvlinder/era-makelaars-oosterhout/huizenaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
idealemakelaar.nl__oosterhout,Ideale Makelaar,idealemakelaar.nl,https://www.idealemakelaar.nl,Oosterhout,Noord-Brabant,seed,https://www.idealemakelaar.nl/aanbod/koopwoningen,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
klijsen.nl__oosterhout,Klijsen Makelaars & Adviseurs,klijsen.nl,http://www.klijsen.nl,Oosterhout,Noord-Brabant,seed+overpass_osm,https://www.klijsen.nl/agrarisch-grond-te-koop-grond-kopen-in-noord-brabant,valid,75,false,url contains listing signal 'koop'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
mrmakelaardij.nl__oosterhout,Marjoleine Rinsma Makelaardij,mrmakelaardij.nl,http://www.mrmakelaardij.nl,Oosterhout,Noord-Brabant,seed,http://www.mrmakelaardij.nl/aanbod/woningaanbod?inclkoop=true&inclhuur=false,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
noudkopsmakelaardij.nl__oosterhout,Noud Kops Woning-en Bedrijfsmakelaardij en Verzekeringen,noudkopsmakelaardij.nl,http://www.noudkopsmakelaardij.nl,Oosterhout,Noord-Brabant,seed+overpass_osm,http://www.noudkopsmakelaardij.nl/aanbod/woningaanbod/oosterhout/koop/huis-10166294-Leeuwenstraat-28,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
unknown-domain__oosterhout,Trommelen Makelaars en Taxateurs,,,Oosterhout,Noord-Brabant,seed,,missing,20,true,missing website; missing koopaanbod_url; missing domain; missing root_domain; missing aanbod_url,missing,20260613T183456Z,,false
vdplas.nl__oosterhout,Van der Plas & De Vegt Makelaardij B.V.,vdplas.nl,http://www.vdplas.nl,Oosterhout,Noord-Brabant,seed+overpass_osm,http://www.vdplas.nl/aanbod/woningaanbod/oosterhout/koop/huis-10223868-Zwanendonk-2,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
verbrugge.com__oosterhout,Verbrugge Makelaardij b.v.,verbrugge.com,http://www.verbrugge.com,Oosterhout,Noord-Brabant,seed,http://www.verbrugge.com/huizen,valid,75,false,url contains listing signal 'huizen',allowed_official_source,20260613T183456Z,,true
batomakelaars.nl__oss,Bato Makelaars,batomakelaars.nl,http://www.batomakelaars.nl,Oss,Noord-Brabant,seed,http://www.batomakelaars.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
becksmakelaardij.nl__oss,Becks Makelaardij,becksmakelaardij.nl,http://www.becksmakelaardij.nl,Oss,Noord-Brabant,seed,http://www.becksmakelaardij.nl/aanbod/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
landerije.nl__oss,De Landerije Maas en Waal,landerije.nl,https://www.landerije.nl/maasenwaal,Oss,Noord-Brabant,seed,https://www.landerije.nl/diensten/stille-verkoop,suspect,25,true,suspect koopaanbod_url: contains excluded token 'diensten'; contains excluded token 'diensten',needs_manual_review,20260613T183456Z,,false
denottervanvliet.nl__oss,Den Otter Van Vliet,denottervanvliet.nl,https://www.denottervanvliet.nl,Oss,Noord-Brabant,seed,https://denottervanvliet.nl/aan-en-verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
digimakelaars.nl__oss,Digimakelaars.nl,digimakelaars.nl,http://www.digimakelaars.nl,Oss,Noord-Brabant,seed,https://digimakelaars.nl/funda-verkoop-samen-actief,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
heuvelmakelaars.nl__oss,Heuvel Makelaars,heuvelmakelaars.nl,https://heuvelmakelaars.nl,Oss,Noord-Brabant,seed,https://heuvelmakelaars.nl/woningaanbod/koop/oss/verdistraat-148-oss,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
jansen-vantuijl.nl__oss,Jansen & Van Tuijl Makelaars o.g.,jansen-vantuijl.nl,http://www.jansen-vantuijl.nl,Oss,Noord-Brabant,seed,http://www.jansen-vantuijl.nl/aanbod/woningaanbod/oss/koop/huis-8457399-Bernhardlaan-43,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
kom-wonen.nl__oss,KOMwonen,kom-wonen.nl,https://www.kom-wonen.nl,Oss,Noord-Brabant,seed,https://www.kom-wonen.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vancasteren.nl__oss,Makelaardij & Taxatieburo Th.  v. Casteren,vancasteren.nl,http://www.vancasteren.nl,Oss,Noord-Brabant,seed,https://www.vancasteren.nl/woningen/te-koop-herpen-kapelakker-2,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
krabben.nl__oss,Van der Krabben Makelaardij b.v.,krabben.nl,http://www.krabben.nl,Oss,Noord-Brabant,seed,https://www.krabben.nl/wonen/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vankaammakelaardij.nl__oss,Van Kaam Makelaardij o.z.,vankaammakelaardij.nl,http://www.vankaammakelaardij.nl,Oss,Noord-Brabant,seed,http://www.vankaammakelaardij.nl/aanbod/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
benstraatman.nl__reusel-de-mierden,Ben Straatman Makelaardij,benstraatman.nl,http://www.benstraatman.nl,Reusel-De Mierden,Noord-Brabant,seed,https://benstraatman.nl/vrijblijvend-verkoopadvies,suspect,25,true,suspect koopaanbod_url: contains excluded token 'verkoopadvies'; contains excluded token 'verkoopadvies',needs_manual_review,20260613T183456Z,,false
unknown-domain__reusel-de-mierden,Lavrijsen Makelaardij,,,Reusel-De Mierden,Noord-Brabant,seed,,missing,20,true,missing website; missing koopaanbod_url; missing domain; missing root_domain; missing aanbod_url,missing,20260613T183456Z,,false
mariankemink.nl__reusel-de-mierden,Marian Kemink Makelaardij,mariankemink.nl,http://www.mariankemink.nl,Reusel-De Mierden,Noord-Brabant,seed,http://www.mariankemink.nl/aanbod/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
lommersmakelaars.nl__reusel-de-mierden,Nathalie van Gisbergen Lommers Makelaars,lommersmakelaars.nl,http://www.lommersmakelaars.nl,Reusel-De Mierden,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
crmakelaars.nl__roosendaal,C&R Makelaars B.V.,crmakelaars.nl,https://www.crmakelaars.nl,Roosendaal,Noord-Brabant,seed,https://www.crmakelaars.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
inderoosmakelaardij.nl__roosendaal,In de Roos Makelaardij B.V.,inderoosmakelaardij.nl,https://www.inderoosmakelaardij.nl,Roosendaal,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
johanuwmakelaar.nl__roosendaal,Johan uw makelaar,johanuwmakelaar.nl,http://www.johanuwmakelaar.nl,Roosendaal,Noord-Brabant,seed,http://www.johanuwmakelaar.nl/aanbod/woningaanbod/roosendaal/koop/huis-10054302-Boomgaardstraat-1d,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
buijsenmakelaars.nl__roosendaal,Kees Buijsen Makelaars,buijsenmakelaars.nl,https://www.buijsenmakelaars.nl,Roosendaal,Noord-Brabant,seed,https://www.buijsenmakelaars.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
lenaers.nl__roosendaal,Lenaers Makelaardij,lenaers.nl,http://www.lenaers.nl,Roosendaal,Noord-Brabant,seed+overpass_osm,http://www.lenaers.nl/aanbod/bedrijfsaanbod/roosendaal/koop/bedrijf-874670-Bredaseweg-22,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
ludovandereijken.nl__roosendaal,Ludo van der Eijken Makelaardij o.g. B.V.,ludovandereijken.nl,http://www.ludovandereijken.nl,Roosendaal,Noord-Brabant,seed,http://www.ludovandereijken.nl/woningen,valid,75,false,url contains listing signal 'woningen',allowed_official_source,20260613T183456Z,,true
noortjevandermaat.nl__roosendaal,Noortje van der Maat Makelaardij,noortjevandermaat.nl,http://www.noortjevandermaat.nl,Roosendaal,Noord-Brabant,seed,http://www.noortjevandermaat.nl/index.html,suspect,30,true,suspect koopaanbod_url: missing listing signal; missing listing signal,needs_manual_review,20260613T183456Z,,false
cs-makelaars.nl__roosendaal,SuijkerBuijk bedrijfs Onroerend Goed,cs-makelaars.nl,http://www.cs-makelaars.nl,Roosendaal,Noord-Brabant,seed+overpass_osm,,missing,40,true,missing koopaanbod_url; missing aanbod_url; overpass candidate requires validation; missing aanbod_url,missing,20260613T183456Z,,false
vermunt-makelaardij.nl__roosendaal,Vermunt Makelaardij B.V.,vermunt-makelaardij.nl,http://www.vermunt-makelaardij.nl,Roosendaal,Noord-Brabant,seed+overpass_osm,,missing,40,true,missing koopaanbod_url; missing aanbod_url; overpass candidate requires validation; missing aanbod_url,missing,20260613T183456Z,,false
vanhasselmakelaars.nl__rucphen,Van Hassel Makelaars o.g.,vanhasselmakelaars.nl,http://www.vanhasselmakelaars.nl,Rucphen,Noord-Brabant,seed,https://www.vanhasselmakelaars.nl/wonen/verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
abelen.nl__'s-hertogenbosch,Abelen Makelaars en Taxateurs b.v.,abelen.nl,http://www.abelen.nl,'s-Hertogenbosch,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
amb-makelaars.nl__'s-hertogenbosch,AMB Makelaars,amb-makelaars.nl,http://www.amb-makelaars.nl,'s-Hertogenbosch,Noord-Brabant,seed,https://www.amb-makelaars.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
atenzijlstra.nl__'s-hertogenbosch,Atenzijlstra Makelaars,atenzijlstra.nl,http://www.atenzijlstra.nl,'s-Hertogenbosch,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
carredewit.nl__'s-hertogenbosch,Carré De Wit makelaardij,carredewit.nl,https://www.carredewit.nl,'s-Hertogenbosch,Noord-Brabant,seed,https://www.carredewit.nl/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
dehuyzerij.nl__'s-hertogenbosch,De Huyzerij,dehuyzerij.nl,http://www.dehuyzerij.nl,'s-Hertogenbosch,Noord-Brabant,seed+overpass_osm,http://www.dehuyzerij.nl/aanbod/woningaanbod/'s-hertogenbosch/koop/huis-10187874-Uilenburg-32,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; website resolved from seed (1.00); missing aanbod_url; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
dekostermakelaars.nl__'s-hertogenbosch,de Koster Makelaars,dekostermakelaars.nl,http://www.dekostermakelaars.nl,'s-Hertogenbosch,Noord-Brabant,seed,http://www.dekostermakelaars.nl/aanbod/woningaanbod/'s-hertogenbosch/koop/huis-10236410-Lange-Putstraat-35,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
duxrealestate.nl__'s-hertogenbosch,DUX Real Estate B.V.,duxrealestate.nl,https://www.duxrealestate.nl,'s-Hertogenbosch,Noord-Brabant,seed,https://duxrealestate.nl/aanbod/s-hertogenbosch/graaf-van-solmsweg-99-e-30,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
gewoonmakelaars.nl__'s-hertogenbosch,GeWOON Makelaars,gewoonmakelaars.nl,http://www.gewoonmakelaars.nl,'s-Hertogenbosch,Noord-Brabant,seed,http://www.gewoonmakelaars.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
hendriks.nl__'s-hertogenbosch,Hendriks Makelaardij 's-Hertogenbosch,hendriks.nl,http://www.hendriks.nl,'s-Hertogenbosch,Noord-Brabant,seed,https://hendriks.nl/woningaanbod/koop/rijsbergsebaan-13-4836-mc-breda,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
hetwaarehuis.nl__'s-hertogenbosch,Het Waare Huis,hetwaarehuis.nl,http://www.hetwaarehuis.nl,'s-Hertogenbosch,Noord-Brabant,seed+overpass_osm,https://www.hetwaarehuis.nl/nieuwbouw/nieuwbouw-de-beemden-groote-wielen-noord,suspect,30,true,suspect koopaanbod_url: missing listing signal; missing listing signal; overpass candidate requires validation; missing aanbod_url,needs_manual_review,20260613T183456Z,,false
hrs.nl__'s-hertogenbosch,HRS Wonen,hrs.nl,https://www.hrs.nl,'s-Hertogenbosch,Noord-Brabant,seed,https://hrs.nl/wonen/binnenkort-in-de-verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
kievitmakelaardij.com__'s-hertogenbosch,Kievit Makelaardij,kievitmakelaardij.com,http://www.kievitmakelaardij.com,'s-Hertogenbosch,Noord-Brabant,seed,https://www.kievitmakelaardij.com/stille-verkoop,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
nextnieuwbouwmakelaars.nl__'s-hertogenbosch,NEXT Nieuwbouwmakelaars,nextnieuwbouwmakelaars.nl,https://www.nextnieuwbouwmakelaars.nl,'s-Hertogenbosch,Noord-Brabant,seed,,missing,40,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
ottertaxaties.nl__'s-hertogenbosch,Otter Taxaties & Advies,ottertaxaties.nl,https://www.ottertaxaties.nl,'s-Hertogenbosch,Noord-Brabant,seed,,missing,0,true,missing koopaanbod_url; missing aanbod_url,missing,20260613T183456Z,,false
overweelmakelaardij.nl__'s-hertogenbosch,Overweel Makelaardij o.z.,overweelmakelaardij.nl,http://www.overweelmakelaardij.nl,'s-Hertogenbosch,Noord-Brabant,seed,http://www.overweelmakelaardij.nl/aanbod/woningaanbod/den-dungen/koop/huis-10229750-Poeldonk-32A,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
rsptaxaties.nl__'s-hertogenbosch,RSP Taxaties & Vastgoedadvies B.V.,rsptaxaties.nl,http://www.rsptaxaties.nl,'s-Hertogenbosch,Noord-Brabant,seed,,missing,0,true,missing koopaanbod_url; no_candidate_found,missing,20260613T183456Z,20260613T183456Z,false
staete.nl__'s-hertogenbosch,Staete Makelaars 's-Hertogenbosch,staete.nl,http://www.staete.nl,'s-Hertogenbosch,Noord-Brabant,seed+overpass_osm,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
stoffelsmakelaardij.nl__'s-hertogenbosch,Stoffels Makelaardij B.V.,stoffelsmakelaardij.nl,http://www.stoffelsmakelaardij.nl,'s-Hertogenbosch,Noord-Brabant,seed,http://www.stoffelsmakelaardij.nl/aanbod/woningaanbod/velddriel/koop/huis-10265314-Sint-Antoniusstraat-19a,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
stoof.biz__'s-hertogenbosch,Stoof Taxaties,stoof.biz,http://www.stoof.biz,'s-Hertogenbosch,Noord-Brabant,seed,http://www.stoof.biz/aankoop_verwerving,valid,75,false,url contains listing signal 'koop',allowed_official_source,20260613T183456Z,,true
vbtmakelaars.nl__'s-hertogenbosch,vb&t Makelaars Den Bosch,vbtmakelaars.nl,https://www.vbtmakelaars.nl,'s-Hertogenbosch,Noord-Brabant,seed,https://www.vbtmakelaars.nl/aanbod-nieuwbouw-koopwoningen,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
romeynders.nl__sint-michielsgestel,Romeynders Makelaardij B.V.,romeynders.nl,http://www.romeynders.nl,Sint-Michielsgestel,Noord-Brabant,seed,http://www.romeynders.nl/aanbod/woningaanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
staete.nl__sint-michielsgestel,Staete Makelaars De Meierij,staete.nl,http://www.staete.nl,Sint-Michielsgestel,Noord-Brabant,seed+overpass_osm,https://www.staete.nl/aanbod/wonen/tOZUao2/laan-ten-habraken-2-5291-aj,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
berkerstaxaties.nl__someren,Berkers Taxaties,berkerstaxaties.nl,https://www.berkerstaxaties.nl,Someren,Noord-Brabant,seed,,missing,0,true,missing koopaanbod_url; no_candidate_found,missing,20260613T183456Z,20260613T183456Z,false
beterwonenmakelaardij.nl__someren,Beter Wonen makelaardij Helma de Corte,beterwonenmakelaardij.nl,http://www.beterwonenmakelaardij.nl,Someren,Noord-Brabant,seed,http://www.beterwonenmakelaardij.nl/aanbod/woningaanbod/asten/koop/huis-10304094-Peelkesakker-38,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
tulkensmakelaardij.nl__someren,Tulkens Makelaardij,tulkensmakelaardij.nl,http://www.tulkensmakelaardij.nl,Someren,Noord-Brabant,seed,http://www.tulkensmakelaardij.nl/aanbod/woningaanbod/koop,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
vanhoutsmakelaardij.nl__someren,Van Houts Makelaardij,vanhoutsmakelaardij.nl,http://www.vanhoutsmakelaardij.nl,Someren,Noord-Brabant,seed,http://www.vanhoutsmakelaardij.nl/aanbod/woningaanbod/asten/koop/huis-10288622-Berkelaar-23,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
kruijswijkmakelaardij.nl__son-en-breugel,Kruijswijk Makelaardij o.g.,kruijswijkmakelaardij.nl,http://www.kruijswijkmakelaardij.nl,Son en Breugel,Noord-Brabant,seed,https://www.kruijswijkmakelaardij.nl/aanbod,suspect,100,true,suspect koopaanbod_url: contains excluded token 'nieuws'; project_page,needs_manual_review,20260613T183456Z,20260613T183456Z,false
vrmt.nl__son-en-breugel,Van Roon Makelaardij & Taxaties B.V.,vrmt.nl,http://www.vrmt.nl,Son en Breugel,Noord-Brabant,seed+overpass_osm,http://www.vrmt.nl/aanbod/woningaanbod/son-en-breugel/koop/huis-10201980-Kanaaldijk-Noord-16,valid,75,false,url contains listing signal 'aanbod'; overpass candidate requires validation; missing aanbod_url,allowed_official_source,20260613T183456Z,,true
vialinda.nl__son-en-breugel,ViaLinda,vialinda.nl,https://www.vialinda.nl,Son en Breugel,Noord-Brabant,seed,,missing,20,true,missing koopaanbod_url; no_candidate_found,missing,20260613T183456Z,20260613T183456Z,false
contentplus.nl__steenbergen,Content+ Pieter Hommel,contentplus.nl,https://www.contentplus.nl,Steenbergen,Noord-Brabant,seed,https://contentplus.nl/woningaanbod?status%5B%5D=BESCHIKBAAR,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
architectuurmakelaar.nl__tilburg,Architectuurmakelaar,architectuurmakelaar.nl,http://www.architectuurmakelaar.nl,Tilburg,Noord-Brabant,seed,http://www.architectuurmakelaar.nl/aanbod,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
cvda.nl__tilburg,CVDA Makelaars en Taxateurs,cvda.nl,https://www.cvda.nl,Tilburg,Noord-Brabant,seed,https://www.cvda.nl/aanbod/woningaanbod/tilburg/koop/huis-10291668-Besterdplein-2505,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
daviddeleeuw.nl__tilburg,David de Leeuw Bedrijfsmakelaar,daviddeleeuw.nl,http://www.daviddeleeuw.nl,Tilburg,Noord-Brabant,seed,http://www.daviddeleeuw.nl/aanbod/bedrijfsaanbod/tilburg/koop/bedrijf-848358-Jellinghausstraat-220,valid,75,false,url contains listing signal 'aanbod',allowed_official_source,20260613T183456Z,,true
